method = 1 DL+
	2 YT+
	3 NEW+


 Pro  Dim flag  iter    nfg     method   evalf  ||evalg||_inf   cpu   t   rho
  12   5000  0   8689 256268  1 -1.2478529D+07  9.9703449D-07 6695 0.10 1.00
  12   5000  0   5522 151434  1 -1.2478529D+07  9.8737171D-07 3960 0.30 1.00
  12   5000  0   6953 198666  1 -1.2478529D+07  9.6258748D-07 5186 0.50 1.00
  12   5000  0   4659 129034  1 -1.2478529D+07  6.8920925D-07 3378 0.70 1.00
  12   5000  0   6547 188878  1 -1.2478529D+07  9.9115415D-07 4924 0.90 1.00
  12   5000  0   5046 138729  2 -1.2478529D+07  9.9246873D-07 3643 0.10 1.00
  12   5000  0   5318 146059  2 -1.2478529D+07  9.9790049D-07 3823 0.30 1.00
  12   5000  0   6035 173382  2 -1.2478529D+07  9.6605672D-07 4530 0.50 1.00
  12   5000  0   5377 148470  2 -1.2478529D+07  9.3235969D-07 3891 0.70 1.00
  12   5000  0   6948 201802  2 -1.2478529D+07  9.9593623D-07 5274 0.90 1.00
  12   5000  0   5094 138231  3 -1.2478529D+07  9.6343288D-07 3892 0.10 1.00
  12   5000  0   5355 150463  3 -1.2478529D+07  9.8636264D-07 4277 0.30 1.00
  12   5000  0   3815 101864  3 -1.2478529D+07  9.6476047D-07 2861 0.50 1.00
  12   5000  0   5278 147280  3 -1.2478529D+07  9.9061773D-07 4133 0.70 1.00
  12   5000  0   4684 127316  3 -1.2478529D+07  9.7629877D-07 3571 0.90 1.00
  13   5000  0   1461  46244  1 -6.8960676D+05  9.7462176D-07  876 0.10 1.00
  13   5000  0   1779  57177  1 -6.8960676D+05  9.3375854D-07 1083 0.30 1.00
  13   5000  0    558  16192  1 -6.8960676D+05  8.9726280D-07  309 0.50 1.00
  13   5000  0   1015  31549  1 -6.8960676D+05  9.5691823D-07  600 0.70 1.00
  13   5000  0   1575  49813  1 -6.8960676D+05  9.4148722D-07  946 0.90 1.00
  13   5000  0   2128  68379  2 -6.8960676D+05  9.6379627D-07 1299 0.10 1.00
  13   5000  0   1056  32938  2 -6.8960676D+05  9.4165319D-07  625 0.30 1.00
  13   5000  0   1653  52673  2 -6.8960676D+05  8.7699614D-07 1000 0.50 1.00
  13   5000  0   1704  54071  2 -6.8960676D+05  9.6538410D-07 1026 0.70 1.00
  13   5000  0   1212  37806  2 -6.8960676D+05  9.9894305D-07  719 0.90 1.00
  13   5000  0   1516  47991  3 -6.8960676D+05  9.3977565D-07  992 0.10 1.00
  13   5000  0   1904  61041  3 -6.8960676D+05  9.5108172D-07 1237 0.30 1.00
  13   5000  0   1424  45038  3 -6.8960676D+05  9.8036875D-07  933 0.50 1.00
  13   5000  0    898  27738  3 -6.8960676D+05  9.9065603D-07  573 0.70 1.00
  13   5000  0   1131  35157  3 -6.8960676D+05  9.3508724D-07  723 0.90 1.00
  14   5000  0     36    474  1  4.9972103D+03  9.0781472D-07   11 0.10 1.00
  14   5000  0     55   1053  1  4.9972103D+03  6.8101759D-07   25 0.30 1.00
  14   5000  0     22     59  1  4.9972103D+03  9.7441743D-07    3 0.50 1.00
  14   5000  0     39    549  1  4.9972103D+03  8.2115190D-07   14 0.70 1.00
  14   5000  0     35    355  1  4.9972103D+03  8.5238841D-07    8 0.90 1.00
  14   5000  0     54   1019  2  4.9972103D+03  2.9948359D-07   25 0.10 1.00
  14   5000  0     41    580  2  4.9972103D+03  7.8431927D-07   14 0.30 1.00
  14   5000  0     23     61  2  4.9972103D+03  7.3161842D-07    2 0.50 1.00
  14   5000  0     22     59  2  4.9972103D+03  8.2630218D-07    2 0.70 1.00
  14   5000  0     39    552  2  4.9972103D+03  6.6614819D-07   15 0.90 1.00
