method = 2 YT+
	     3 NEW+

 Pro  Dim flag  iter    nfg  method  evalf    ||evalg||_inf   cpu    t  rho
  68   5000  1  10000  10004  2            NaN            NaN  325 0.70 1.00
  68   5000  1  10000  10004  2            NaN            NaN  325 0.80 1.00
  68   5000  1  10000  10004  2            NaN            NaN  325 0.90 1.00
  68   5000  1  10000  10004  2            NaN            NaN  324 1.00 1.00
  68   5000  1  10000  10004  3            NaN            NaN  325 0.10 1.00
  68   5000  1  10000  10004  3            NaN            NaN  325 0.20 1.00
  68   5000  1  10000  10004  3            NaN            NaN  325 0.30 1.00
  68   5000  1  10000  10004  3            NaN            NaN  324 0.40 1.00
  68   5000  1  10000  10004  3            NaN            NaN  325 0.50 1.00
  68   5000  1  10000  10004  3            NaN            NaN  325 0.60 1.00
  68   5000  1  10000  10004  3            NaN            NaN  325 0.70 1.00
  68   5000  1  10000  10004  3            NaN            NaN  325 0.80 1.00
  68   5000  1  10000  10004  3            NaN            NaN  326 0.90 1.00
  68   5000  0      1      5  3 -2.5000000D-01  1.0800062D-08    0 1.00 1.00
  69   5000  0     10     34  2  1.9329976D+03  2.9535455D-07    1 0.10 1.00
  69   5000  0     10     34  2  1.9329976D+03  1.1810217D-07    1 0.20 1.00
  69   5000  0     11     32  2  1.9329976D+03  1.1375652D-08    1 0.30 1.00
  69   5000  0     10     30  2  1.9329976D+03  5.2673750D-08    1 0.40 1.00
  69   5000  0     13     47  2  1.9329976D+03  8.7639374D-08    2 0.50 1.00
  69   5000  0     12     32  2  1.9329976D+03  1.1759512D-07    1 0.60 1.00
  69   5000  0     12     32  2  1.9329976D+03  2.6670035D-07    1 0.70 1.00
  69   5000  0      9     27  2  1.9329976D+03  2.2980679D-07    1 0.80 1.00
  69   5000  0     10     37  2  1.9329976D+03  1.7204405D-10    1 0.90 1.00
  69   5000  0     12     47  2  1.9329976D+03  2.3651608D-09    2 1.00 1.00
  69   5000  0     10     29  3  1.9329976D+03  7.6817170D-08    1 0.10 1.00
  69   5000  0      9     29  3  1.9329976D+03  2.7952618D-07    1 0.20 1.00
  69   5000  0     10     29  3  1.9329976D+03  1.6202280D-07    1 0.30 1.00
  69   5000  0      9     30  3  1.9329976D+03  3.0738578D-10    1 0.40 1.00
  69   5000  0      8     23  3  1.9329976D+03  7.8941486D-07    1 0.50 1.00
  69   5000  0      9     30  3  1.9329976D+03  1.4101808D-08    1 0.60 1.00
  69   5000  0      8     25  3  1.9329976D+03  8.6532431D-07    1 0.70 1.00
  69   5000  0     11     32  3  1.9329976D+03  6.8786149D-10    1 0.80 1.00
  69   5000  0     11     36  3  1.9329976D+03  1.2012913D-08    2 0.90 1.00
  69   5000  0     12     33  3  1.9329976D+03  5.5116307D-08    1 1.00 1.00
  70   5000  0     33     66  2  1.3266248D-13  8.0960185D-07    1 0.10 1.00
  70   5000  0     32     65  2  1.4749953D-13  6.8538659D-07    1 0.20 1.00
  70   5000  0     30     64  2  3.9978916D-13  8.6357381D-07    1 0.30 1.00
  70   5000  0     32     67  2  5.4862075D-13  7.3985784D-07    2 0.40 1.00
  70   5000  0     31     65  2  6.3600400D-14  5.2812805D-07    1 0.50 1.00
  70   5000  0     32     66  2  2.1054152D-13  8.2655635D-07    1 0.60 1.00
  70   5000  0     32     66  2  2.0818217D-13  5.7616778D-07    1 0.70 1.00
  70   5000  0     33     67  2  2.3679780D-13  3.7538854D-07    2 0.80 1.00
  70   5000  0     31     64  2  1.3704164D-13  5.5268396D-07    1 0.90 1.00
  70   5000  0     37     73  2  2.9376186D-13  6.9207007D-07    1 1.00 1.00
  70   5000  0     31     64  3  9.2959226D-14  5.0086933D-07    1 0.10 1.00
  70   5000  0     34     66  3  7.0689151D-14  8.0353690D-07    2 0.20 1.00
  70   5000  0     32     64  3  6.9286189D-14  3.7116163D-07    1 0.30 1.00
  70   5000  0     28     63  3  1.2724485D-13  4.0571068D-07    1 0.40 1.00
  70   5000  0     30     66  3  8.6646981D-13  7.9279286D-07    1 0.50 1.00
  70   5000  0     29     63  3  2.7561459D-13  7.0303697D-07    1 0.60 1.00
  70   5000  0     32     70  3  1.3310714D-13  4.7254445D-07    1 0.70 1.00
  70   5000  0     30     66  3  1.2681858D-13  4.9829193D-07    1 0.80 1.00
  70   5000  0     30     65  3  6.5517863D-14  2.9952723D-07    1 0.90 1.00
  70   5000  0     33     75  3  1.7756945D-13  8.3403674D-07    1 1.00 1.00
  71   5000  1  10000  15462  2  8.1981953D-07  5.8501056D-04  318 0.10 1.00
  71   5000  1  10000  15574  2  5.9746838D-07  3.0338490D-06  318 0.20 1.00
  71   5000  1  10000  15580  2  5.9347394D-07  2.2853596D-05  318 0.30 1.00
  71   5000  1  10000  15548  2  6.1836534D-07  9.2893719D-06  317 0.40 1.00
  71   5000  1  10000  15544  2  7.8193097D-07  1.5270834D-05  318 0.50 1.00
  71   5000  1  10000  15519  2  6.8923841D-07  2.0713304D-05  317 0.60 1.00
  71   5000  1  10000  15437  2  7.9527826D-07  7.3309329D-06  317 0.70 1.00
  71   5000  1  10000  15488  2  6.6200465D-07  4.8231868D-06  316 0.80 1.00
  71   5000  1  10000  15451  2  8.4320162D-07  4.4257572D-06  315 0.90 1.00
  71   5000  1  10000  15388  2  7.3133431D-07  1.6224241D-04  316 1.00 1.00
  71   5000  1  10000  15446  3  8.3257299D-07  4.9324219D-05  316 0.10 1.00
  71   5000  1  10000  15375  3  8.6561725D-07  6.8730326D-06  316 0.20 1.00
  71   5000  1  10000  15618  3  5.3122437D-07  2.6438458D-05  318 0.30 1.00
  71   5000  1  10000  15622  3  5.9025182D-07  2.0272887D-06  319 0.40 1.00
  71   5000  1  10000  15356  3  8.8278264D-07  1.7377501D-05  316 0.50 1.00
  71   5000  1  10000  15541  3  6.8878746D-07  2.3896352D-06  317 0.60 1.00
  71   5000  1  10000  15509  3  6.0944388D-07  1.0327919D-05  317 0.70 1.00
  71   5000  1  10000  15377  3  7.0685539D-07  4.4902215D-06  317 0.80 1.00
  71   5000  1  10000  15384  3  7.3048290D-07  5.6896074D-06  315 0.90 1.00
  71   5000  1  10000  15563  3  6.2534621D-07  4.8854575D-05  318 1.00 1.00
  72   5000  1  10000  10004  2            NaN            NaN  312 0.10 1.00
  72   5000  1  10000  10004  2            NaN            NaN  312 0.20 1.00
  72   5000  1  10000  10004  2            NaN            NaN  312 0.30 1.00
  72   5000  1  10000  10004  2            NaN            NaN  312 0.40 1.00
  72   5000  1  10000  10004  2            NaN            NaN  312 0.50 1.00
  72   5000  1  10000  10004  2            NaN            NaN  312 0.60 1.00
  72   5000  1  10000  10004  2            NaN            NaN  312 0.70 1.00
  72   5000  1  10000  10004  2            NaN            NaN  311 0.80 1.00
  72   5000  1  10000  10004  2            NaN            NaN  311 0.90 1.00
  72   5000  1  10000  10004  2            NaN            NaN  312 1.00 1.00
  72   5000  1  10000  10004  3            NaN            NaN  311 0.10 1.00
  72   5000  1  10000  10004  3            NaN            NaN  313 0.20 1.00
  72   5000  1  10000  10004  3            NaN            NaN  312 0.30 1.00
  72   5000  1  10000  10004  3            NaN            NaN  312 0.40 1.00
  72   5000  1  10000  10004  3            NaN            NaN  311 0.50 1.00
  72   5000  1  10000  10004  3            NaN            NaN  312 0.60 1.00
  72   5000  1  10000  10004  3            NaN            NaN  312 0.70 1.00
  72   5000  1  10000  10004  3            NaN            NaN  312 0.80 1.00
  72   5000  1  10000  10004  3            NaN            NaN  311 0.90 1.00
  72   5000  1  10000  10004  3            NaN            NaN  311 1.00 1.00
  73   5000  0     21     59  2  1.3252590D-15  8.7134879D-07    1 0.10 1.00
  73   5000  0     21     59  2  1.3288434D-15  8.5889349D-07    1 0.20 1.00
  73   5000  0     21     59  2  1.3323822D-15  8.5948169D-07    1 0.30 1.00
  73   5000  0     21     59  2  1.3358928D-15  8.7283940D-07    1 0.40 1.00
  73   5000  0     21     59  2  1.3393930D-15  8.8584471D-07    1 0.50 1.00
  73   5000  0     21     59  2  1.3428862D-15  8.9849905D-07    1 0.60 1.00
  73   5000  0     21     59  2  1.3463890D-15  9.1082166D-07    1 0.70 1.00
  73   5000  0     21     59  2  1.3499144D-15  9.2282917D-07    1 0.80 1.00
  73   5000  0     21     59  2  1.3534718D-15  9.3453412D-07    1 0.90 1.00
  73   5000  0     21     59  2  1.3570839D-15  9.4596126D-07    1 1.00 1.00
  73   5000  0     21     59  3  1.3499116D-15  9.5226538D-07    1 0.10 1.00
  73   5000  0     21     59  3  1.3467100D-15  9.4034767D-07    1 0.20 1.00
  73   5000  0     21     59  3  1.3436313D-15  9.2782504D-07    1 0.30 1.00
  73   5000  0     21     59  3  1.3408570D-15  9.1508368D-07    1 0.40 1.00
  73   5000  0     21     59  3  1.3381437D-15  9.0165908D-07    1 0.50 1.00
  73   5000  0     21     59  3  1.3352920D-15  8.8716103D-07    1 0.60 1.00
  73   5000  0     21     59  3  1.3322684D-15  8.7152032D-07    1 0.70 1.00
  73   5000  0     21     59  3  1.3290098D-15  8.5468077D-07    1 0.80 1.00
  73   5000  0     21     59  3  1.3254774D-15  8.6622518D-07    1 0.90 1.00
  73   5000  0     21     59  3  1.3216283D-15  8.8404484D-07    1 1.00 1.00
  74   5000  0      3      7  2  8.5239379D-09  3.2356005D-12    0 0.10 1.00
  74   5000  0      3      7  2  9.4346427D-09  3.5801718D-12    0 0.20 1.00
  74   5000  0      3      7  2  1.0135691D-08  3.8454123D-12    0 0.30 1.00
  74   5000  0      3      7  2  1.0665530D-08  4.0458567D-12    0 0.40 1.00
  74   5000  0      3      7  2  1.1074234D-08  4.2004606D-12    0 0.50 1.00
  74   5000  0      3      7  2  1.1397209D-08  4.3226262D-12    0 0.60 1.00
  74   5000  0      3      7  2  1.1658126D-08  4.4213125D-12    0 0.70 1.00
  74   5000  0      3      7  2  1.1872966D-08  4.5025671D-12    1 0.80 1.00
  74   5000  0      3      7  2  1.2052775D-08  4.5705699D-12    0 0.90 1.00
  74   5000  0      3      7  2  1.2205384D-08  4.6282838D-12    0 1.00 1.00
  74   5000  0      2      5  3  1.8391671D-23  7.1851767D-27    0 0.10 1.00
  74   5000  0      2      5  3  1.8147987D-23  7.0886708D-27    0 0.20 1.00
  74   5000  0      2      5  3  1.7844412D-23  6.9684893D-27    0 0.30 1.00
  74   5000  0      2      5  3  1.7455918D-23  6.8147588D-27    0 0.40 1.00
  74   5000  0      2      5  3  1.6941410D-23  6.6112850D-27    1 0.50 1.00
  74   5000  0      2      5  3  1.6228594D-23  6.3296183D-27    0 0.60 1.00
  74   5000  0      2      5  3  1.5178353D-23  5.9151202D-27    0 0.70 1.00
  74   5000  0      2      5  3  1.3489653D-23  5.2499303D-27    0 0.80 1.00
  74   5000  0      2      5  3  1.0422458D-23  4.0508139D-27    0 0.90 1.00
  74   5000  0      2      5  3  6.0552067D-24  2.3638348D-27    0 1.00 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5250705D-07    0 0.10 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5251090D-07    1 0.20 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5251123D-07    0 0.30 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5251392D-07    0 0.40 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5251714D-07    0 0.50 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5250926D-07    0 0.60 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5251233D-07    0 0.70 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5251502D-07    1 0.80 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5251552D-07    0 0.90 1.00
  75   5000  0      4     11  2 -2.5000000D+03  1.5251872D-07    0 1.00 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5253777D-07    0 0.10 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5254344D-07    0 0.20 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5253671D-07    1 0.30 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5253209D-07    0 0.40 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5252370D-07    0 0.50 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5251553D-07    0 0.60 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5251172D-07    0 0.70 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5251576D-07    1 0.80 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5250906D-07    0 0.90 1.00
  75   5000  0      4     11  3 -2.5000000D+03  1.5250448D-07    0 1.00 1.00
  76   5000  0      1      5  2  1.1743286D-14  5.3096301D-09    0 0.10 1.00
  76   5000  0      1      5  2  1.0832793D-14  5.0986273D-09    0 0.20 1.00
  76   5000  0      1      5  2  1.2338090D-14  5.4405973D-09    0 0.30 1.00
  76   5000  0      1      5  2  1.5776486D-14  6.1536412D-09    0 0.40 1.00
  76   5000  0      1      5  2  1.4896576D-14  5.9790182D-09    0 0.50 1.00
  76   5000  0      1      5  2  1.1212620D-14  5.1877578D-09    0 0.60 1.00
  76   5000  0      1      5  2  2.1824262D-14  7.2377588D-09    0 0.70 1.00
  76   5000  0      1      5  2  1.2588916D-14  5.4969860D-09    0 0.80 1.00
  76   5000  0      1      5  2  1.4734431D-14  5.9462764D-09    0 0.90 1.00
  76   5000  0      1      5  2  8.5977064D-15  4.5420165D-09    0 1.00 1.00
  76   5000  0      1      5  3  8.4372238D-15  4.5001798D-09    0 0.10 1.00
  76   5000  0      1      5  3  8.0903463D-15  4.4055923D-09    0 0.20 1.00
  76   5000  0      1      5  3  1.3714352D-14  5.7370926D-09    0 0.30 1.00
  76   5000  0      1      5  3  1.4328745D-14  5.8644218D-09    0 0.40 1.00
  76   5000  0      1      5  3  1.2038609D-14  5.3751137D-09    0 0.50 1.00
  76   5000  0      1      5  3  1.1233531D-14  5.1932147D-09    0 0.60 1.00
  76   5000  0      1      5  3  1.5130045D-14  6.0244929D-09    0 0.70 1.00
  76   5000  0      1      5  3  1.5728477D-14  6.1427272D-09    0 0.80 1.00
  76   5000  0      1      5  3  1.0409575D-14  4.9985829D-09    0 0.90 1.00
  76   5000  0      1      5  3  1.0649238D-14  5.0549716D-09    0 1.00 1.00

